timestamp,latitude,longitude,altitude,velocity_east,velocity_north,velocity_up,speed,heading,roll,pitch,yaw
14.200000000000001,12.971599998620608,77.59544736605386,920.0006625894457,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.21,12.971599998617606,77.59544828760475,920.000664031133,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.22,12.9715999986146,77.59544920915567,920.000665474683,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.23,12.971599998611591,77.59545013070657,920.0006669200957,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.24,12.971599998608578,77.59545105225746,920.0006683664396,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.25,12.971599998605566,77.59545197380837,920.0006698155776,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.26,12.971599998602546,77.59545289535927,920.0006712647155,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.27,12.971599998599526,77.59545381691017,920.0006727166474,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.280000000000001,12.971599998596497,77.59545473846107,920.0006741695106,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.290000000000001,12.971599998593472,77.59545566001198,920.0006756233051,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.3,12.971599998590442,77.59545658156287,920.0006770798936,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.31,12.971599998587406,77.59545750311378,920.0006785374135,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.32,12.971599998584368,77.59545842466468,920.000679996796,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.33,12.971599998581326,77.59545934621558,920.0006814571097,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.34,12.971599998578284,77.59546026776648,920.0006829183549,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.35,12.971599998575236,77.59546118931738,920.0006843833253,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.36,12.971599998572184,77.59546211086828,920.000685849227,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.370000000000001,12.97159999856913,77.59546303241919,920.0006873160601,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.38,12.971599998566074,77.59546395397008,920.0006887838244,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.39,12.971599998563013,77.59546487552099,920.0006902553141,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.4,12.971599998559949,77.5954657970719,920.0006917258725,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.41,12.971599998556881,77.59546671862279,920.0006932001561,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.42,12.97159999855381,77.5954676401737,920.000694675371,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.43,12.971599998550738,77.5954685617246,920.0006961496547,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.44,12.97159999854766,77.5954694832755,920.0006976295263,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.450000000000001,12.97159999854458,77.59547040482639,920.0006991084665,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.46,12.971599998541496,77.59547132637731,920.0007005902007,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.47,12.971599998538407,77.5954722479282,920.0007020737976,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.48,12.971599998535321,77.59547316947909,920.0007035573944,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.49,12.971599998532227,77.59547409103,920.0007050419226,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.5,12.97159999852913,77.5954750125809,920.0007065301761,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.51,12.971599998526028,77.5954759341318,920.0007080193609,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.52,12.971599998522926,77.5954768556827,920.0007095104083,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.530000000000001,12.97159999851982,77.59547777723361,920.0007110014558,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.540000000000001,12.971599998516712,77.5954786987845,920.0007124952972,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.55,12.9715999985136,77.59547962033541,920.0007139910012,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.56,12.97159999851048,77.59548054188632,920.0007154876366,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.57,12.971599998507362,77.59548146343721,920.000716987066,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.58,12.97159999850424,77.59548238498812,920.0007184864953,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.59,12.971599998501116,77.59548330653901,920.0007199877873,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.6,12.971599998497984,77.59548422808992,920.0007214918733,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.61,12.971599998494852,77.59548514964081,920.0007229959592,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.620000000000001,12.971599998491717,77.59548607119171,920.0007245009765,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.63,12.971599998488578,77.59548699274262,920.0007260087878,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.64,12.971599998485434,77.59548791429351,920.000727519393,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.65,12.971599998482288,77.59548883584442,920.0007290309295,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.66,12.971599998479139,77.59548975739533,920.000730542466,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.67,12.97159999847599,77.59549067894622,920.0007320558652,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.68,12.971599998472833,77.59549160049713,920.0007335720584,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.69,12.971599998469676,77.59549252204802,920.0007350891829,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.700000000000001,12.971599998466512,77.59549344359893,920.00073660817,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.71,12.971599998463347,77.59549436514983,920.0007381290197,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.72,12.97159999846018,77.59549528670073,920.0007396498695,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.73,12.971599998457007,77.59549620825163,920.0007411725819,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.74,12.971599998453833,77.59549712980254,920.0007426990196,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.75,12.971599998450655,77.59549805135343,920.0007442263886,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.76,12.971599998447473,77.59549897290434,920.000745754689,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.77,12.97159999844429,77.59549989445524,920.0007472829893,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.780000000000001,12.971599998441102,77.59550081600614,920.0007488140836,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.790000000000001,12.971599998437908,77.59550173755703,920.0007503479719,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.8,12.971599998434716,77.59550265910795,920.0007518827915,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.81,12.971599998431516,77.59550358065884,920.0007534176111,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.82,12.971599998428317,77.59550450220974,920.000754956156,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.83,12.971599998425113,77.59550542376064,920.0007564947009,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.84,12.971599998421905,77.59550634531155,920.0007580351084,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.85,12.971599998418695,77.59550726686244,920.0007595773786,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.86,12.971599998415481,77.59550818841335,920.0007611224428,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.870000000000001,12.971599998412263,77.59550910996425,920.0007626675069,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.88,12.971599998409046,77.59551003151515,920.0007642135024,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.89,12.971599998405816,77.59551095306605,920.0007657622918,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.9,12.97159999840259,77.59551187461695,920.0007673129439,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.91,12.971599998399363,77.59551279616785,920.0007688645273,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.92,12.971599998396126,77.59551371771876,920.0007704179734,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.93,12.971599998392891,77.59551463926965,920.0007719723508,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.94,12.97159999838965,77.59551556082056,920.0007735295221,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.950000000000001,12.971599998386406,77.59551648237147,920.0007750876248,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.96,12.97159999838316,77.59551740392236,920.0007766457275,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.97,12.971599998379912,77.59551832547325,920.0007782066241,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.98,12.971599998376655,77.59551924702417,920.0007797703147,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
14.99,12.971599998373401,77.59552016857506,920.0007813358679,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.0,12.97159999837014,77.59552109012596,920.0007829004899,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.01,12.971599998366878,77.59552201167688,920.0007844679058,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.02,12.971599998363612,77.59552293322777,920.000786036253,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.030000000000001,12.971599998360345,77.59552385477866,920.0007876073942,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.040000000000001,12.971599998357068,77.59552477632957,920.0007891794667,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.05,12.971599998353792,77.59552569788048,920.0007907534018,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.06,12.971599998350515,77.59552661943137,920.000792327337,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.07,12.971599998347232,77.59552754098227,920.0007939040661,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.08,12.971599998343946,77.59552846253318,920.0007954826578,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.09,12.971599998340656,77.59552938408407,920.0007970631123,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.1,12.971599998337366,77.59553030563498,920.0007986435667,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.11,12.971599998334069,77.59553122718587,920.0008002277464,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.120000000000001,12.971599998330772,77.59553214873678,920.0008018109947,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.13,12.971599998327466,77.59553307028769,920.0008033979684,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.14,12.971599998324162,77.59553399183858,920.0008049868047,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.15,12.971599998320855,77.59553491338949,920.0008065747097,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.16,12.971599998317542,77.59553583494038,920.00080816634,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.17,12.971599998314227,77.59553675649128,920.0008097579703,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.18,12.971599998310909,77.59553767804219,920.0008113523945,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.19,12.971599998307585,77.59553859959308,920.0008129486814,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.200000000000001,12.971599998304262,77.59553952114399,920.0008145458996,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.21,12.971599998300933,77.59554044269488,920.0008161440492,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.22,12.9715999982976,77.59554136424579,920.0008177449927,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.23,12.971599998294264,77.5955422857967,920.0008193468675,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.24,12.971599998290927,77.59554320734759,920.000820950605,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.25,12.97159999828759,77.59554412889848,920.0008225543424,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.26,12.971599998284242,77.5955450504494,920.0008241608739,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.27,12.971599998280894,77.5955459720003,920.0008257701993,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.280000000000001,12.971599998277544,77.59554689355119,920.0008273795247,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.290000000000001,12.971599998274188,77.59554781510211,920.0008289897814,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.3,12.971599998270834,77.595548736653,920.0008306019008,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.31,12.97159999826747,77.5955496582039,920.0008322186768,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.32,12.971599998264107,77.59555057975481,920.0008338335901,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.33,12.97159999826074,77.5955515013057,920.0008354512975,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.34,12.97159999825737,77.5955524228566,920.0008370690048,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.35,12.971599998253996,77.5955533444075,920.0008386904374,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.36,12.971599998250616,77.59555426595841,920.0008403137326,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.370000000000001,12.971599998247237,77.5955551875093,920.0008419379592,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.38,12.971599998243853,77.59555610906021,920.0008435621858,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.39,12.97159999824047,77.59555703061112,920.000845188275,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.4,12.971599998237076,77.59555795216201,920.0008468171582,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.41,12.971599998233682,77.59555887371292,920.000848447904,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.42,12.971599998230287,77.59555979526382,920.0008500805125,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.43,12.971599998226884,77.59556071681472,920.0008517131209,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.44,12.971599998223486,77.59556163836562,920.0008533466607,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.450000000000001,12.971599998220077,77.59556255991652,920.0008549829945,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.46,12.971599998216668,77.59556348146742,920.0008566211909,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.47,12.971599998213254,77.59556440301833,920.00085826125,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.48,12.971599998209836,77.59556532456922,920.0008599022403,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.49,12.97159999820642,77.59556624612011,920.0008615432307,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.5,12.971599998202995,77.59556716767104,920.0008631888777,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.51,12.971599998199567,77.59556808922193,920.000864835456,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.52,12.971599998196139,77.59556901077282,920.0008664820343,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.530000000000001,12.971599998192708,77.59556993232374,920.000868129544,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.540000000000001,12.971599998189273,77.59557085387463,920.0008697807789,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.55,12.97159999818583,77.59557177542553,920.0008714329451,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.56,12.971599998182388,77.59557269697645,920.000873086974,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.57,12.971599998178943,77.59557361852734,920.0008747419342,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.58,12.971599998175497,77.59557454007823,920.0008763978258,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.59,12.97159999817204,77.59557546162914,920.0008780565113,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.6,12.971599998168587,77.59557638318005,920.0008797161281,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.610000000000001,12.971599998165127,77.59557730473094,920.0008813785389,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.620000000000001,12.971599998161668,77.59557822628184,920.0008830409497,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.63,12.971599998158199,77.59557914783275,920.0008847052231,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.64,12.971599998154732,77.59558006938364,920.0008863722906,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.65,12.97159999815126,77.59558099093455,920.0008880384266,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.66,12.971599998147784,77.59558191248544,920.0008897092193,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.67,12.971599998144304,77.59558283403635,920.0008913790807,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.68,12.971599998140826,77.59558375558726,920.000893051736,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.69,12.97159999813734,77.59558467713815,920.000894726254,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.700000000000001,12.971599998133854,77.59558559868906,920.000896400772,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.71,12.971599998130362,77.59558652023995,920.000898078084,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.72,12.971599998126864,77.59558744179085,920.0008997572586,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.73,12.971599998123368,77.59558836334175,920.0009014373645,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.74,12.971599998119867,77.59558928489265,920.0009031193331,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.75,12.971599998116362,77.59559020644356,920.000904802233,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.76,12.971599998112852,77.59559112799445,920.0009064879268,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.77,12.971599998109344,77.59559204954536,920.0009081726894,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.780000000000001,12.97159999810583,77.59559297109627,920.0009098611772,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.790000000000001,12.971599998102313,77.59559389264716,920.0009115515277,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.8,12.97159999809879,77.59559481419805,920.0009132418782,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.81,12.971599998095266,77.59559573574897,920.0009149350226,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.82,12.971599998091742,77.59559665729986,920.000916628167,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.83,12.971599998088209,77.59559757885076,920.0009183250368,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.84,12.971599998084674,77.59559850040166,920.0009200228378,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.85,12.971599998081139,77.59559942195257,920.0009217225015,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.860000000000001,12.971599998077597,77.59560034350346,920.0009234221652,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.870000000000001,12.971599998074057,77.59560126505437,920.0009251246229,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.88,12.97159999807051,77.59560218660528,920.0009268270805,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.89,12.971599998066957,77.59560310815617,920.0009285341948,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.9,12.971599998063406,77.59560402970708,920.0009302413091,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.91,12.971599998059848,77.59560495125798,920.0009319493547,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.92,12.971599998056288,77.59560587280887,920.0009336583316,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.93,12.971599998052726,77.59560679435978,920.0009353701025,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.94,12.97159999804916,77.59560771591067,920.0009370828047,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.950000000000001,12.971599998045589,77.59560863746158,920.0009387992322,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.96,12.971599998042013,77.59560955901249,920.0009405147284,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.97,12.97159999803844,77.59561048056338,920.0009422320873,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.98,12.97159999803486,77.59561140211427,920.0009439513087,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
15.99,12.971599998031275,77.5956123236652,920.0009456733242,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.0,12.971599998027692,77.59561324521609,920.0009473953396,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.01,12.971599998024102,77.59561416676698,920.0009491192177,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.02,12.971599998020508,77.5956150883179,920.0009508440271,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.03,12.971599998016913,77.59561600986879,920.0009525725618,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.04,12.971599998013314,77.59561693141968,920.0009543020278,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.05,12.97159999800971,77.5956178529706,920.0009560324252,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.06,12.97159999800611,77.5956187745215,920.0009577628225,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.07,12.9715999980025,77.59561969607239,920.0009594960138,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.080000000000002,12.971599997998883,77.5956206176233,920.0009612329304,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.09,12.97159999799527,77.5956215391742,920.0009629689157,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.1,12.97159999799165,77.5956224607251,920.0009647086263,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.11,12.97159999798803,77.595623382276,920.0009664464742,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.12,12.971599997984404,77.5956243038269,920.0009681880474,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.13,12.971599997980778,77.5956252253778,920.000969930552,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.14,12.971599997977144,77.59562614692871,920.0009716758505,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.15,12.971599997973508,77.5956270684796,920.0009734220803,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.16,12.971599997969873,77.59562799003051,920.0009751692414,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.17,12.97159999796623,77.59562891158141,920.0009769173339,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.18,12.971599997962585,77.5956298331323,920.0009786691517,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.19,12.971599997958938,77.59563075468321,920.0009804219007,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.2,12.971599997955286,77.59563167623412,920.0009821755812,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.21,12.97159999795163,77.59563259778501,920.0009839301929,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
16.22,12.971599997947973,77.5956335193359,920.0009856875986,9.999999999999831,0.0,0.0,9.999999999999831,90.0,0.0,0.0,0.0
